"","name","year","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"6892","Alberto",1994,6,30,6,21.7,-83.6,"tropical depression","-1",25,1011,NA,NA
"6893","AL101993",1993,9,30,18,39.6,-62.2,"tropical depression","-1",30,1008,NA,NA
"6894","AL101993",1993,9,30,12,36.9,-64,"tropical depression","-1",30,1008,NA,NA
"6895","AL101993",1993,9,30,6,33.8,-64,"tropical depression","-1",30,1009,NA,NA
"6896","AL101993",1993,9,30,0,31.7,-63.7,"tropical depression","-1",30,1010,NA,NA
"6897","AL101993",1993,9,29,18,30,-63.2,"tropical depression","-1",30,1012,NA,NA
"6898","Gert",1993,9,21,18,20.8,-104.7,"tropical depression","-1",20,1004,NA,NA
"6899","Harvey",1993,9,21,18,46,-42,"tropical storm","0",50,999,NA,NA
"6900","Gert",1993,9,21,12,20.8,-102.5,"tropical depression","-1",25,1002,NA,NA
"6901","Harvey",1993,9,21,12,42.5,-46.5,"tropical storm","0",50,997,NA,NA
"6902","Gert",1993,9,21,6,20.9,-100.2,"tropical storm","0",40,1000,NA,NA
"6903","Harvey",1993,9,21,6,39.8,-49.4,"tropical storm","0",55,994,NA,NA
"6904","Gert",1993,9,21,0,21.1,-98.3,"hurricane","1",65,984,NA,NA
"6905","Harvey",1993,9,21,0,37.8,-52.5,"tropical storm","0",60,992,NA,NA
"6906","Gert",1993,9,20,21,21.2,-97.5,"hurricane","2",85,970,NA,NA
"6907","Gert",1993,9,20,18,21.3,-97,"hurricane","2",85,970,NA,NA
"6908","Harvey",1993,9,20,18,35.6,-55.2,"hurricane","1",65,990,NA,NA
"6909","Gert",1993,9,20,12,21.2,-95.9,"hurricane","1",80,978,NA,NA
"6910","Harvey",1993,9,20,12,33.3,-57.4,"tropical storm","0",50,998,NA,NA
"6911","Gert",1993,9,20,6,21.1,-95,"hurricane","1",65,982,NA,NA
"6912","Harvey",1993,9,20,6,31.5,-59,"tropical storm","0",35,1005,NA,NA
"6913","Gert",1993,9,20,0,20.9,-94.2,"tropical storm","0",55,990,NA,NA
"6914","Harvey",1993,9,20,0,30.2,-60.2,"tropical depression","-1",30,1008,NA,NA
"6915","Gert",1993,9,19,18,20.7,-93.9,"tropical storm","0",45,992,NA,NA
"6916","Harvey",1993,9,19,18,29.3,-61.1,"tropical depression","-1",30,1009,NA,NA
"6917","Gert",1993,9,19,12,20.5,-93.2,"tropical storm","0",40,993,NA,NA
"6918","Harvey",1993,9,19,12,28.5,-61.7,"tropical depression","-1",30,1010,NA,NA
"6919","Gert",1993,9,19,6,20,-92.5,"tropical storm","0",35,1000,NA,NA
"6920","Harvey",1993,9,19,6,27.9,-62,"tropical depression","-1",30,1012,NA,NA
"6921","Gert",1993,9,19,0,19.6,-91.6,"tropical depression","-1",30,1001,NA,NA
"6922","Harvey",1993,9,19,0,27.3,-62,"tropical depression","-1",30,1013,NA,NA
"6923","Gert",1993,9,18,18,19.2,-90.5,"tropical depression","-1",30,1003,NA,NA
"6924","Harvey",1993,9,18,18,26.7,-61.8,"tropical depression","-1",30,1014,NA,NA
"6925","Gert",1993,9,18,12,18.7,-89.3,"tropical depression","-1",30,1003,NA,NA
"6926","Gert",1993,9,18,6,18.2,-88.6,"tropical storm","0",35,1002,NA,NA
"6927","Gert",1993,9,18,0,17.3,-88.1,"tropical storm","0",35,1000,NA,NA
"6928","Gert",1993,9,17,18,16.3,-87.8,"tropical storm","0",35,1001,NA,NA
"6929","Gert",1993,9,17,12,15.4,-87.3,"tropical depression","-1",25,1006,NA,NA
"6930","Gert",1993,9,17,6,14.5,-86.8,"tropical depression","-1",25,1006,NA,NA
"6931","Gert",1993,9,17,0,13.8,-86.3,"tropical depression","-1",25,1006,NA,NA
"6932","Gert",1993,9,16,18,13.3,-85.8,"tropical depression","-1",25,1006,NA,NA
"6933","Gert",1993,9,16,12,12.9,-85.4,"tropical depression","-1",30,1006,NA,NA
"6934","Gert",1993,9,16,6,12.5,-84.9,"tropical depression","-1",30,1006,NA,NA
"6935","Gert",1993,9,16,0,12.1,-84.3,"tropical depression","-1",30,1006,NA,NA
"6936","Gert",1993,9,15,18,11.8,-83.8,"tropical storm","0",35,1005,NA,NA
"6937","Gert",1993,9,15,12,11.3,-83,"tropical storm","0",35,1001,NA,NA
"6938","Gert",1993,9,15,6,11,-82.2,"tropical depression","-1",30,1001,NA,NA
"6939","Gert",1993,9,15,0,10.7,-81.3,"tropical depression","-1",30,1005,NA,NA
"6940","Gert",1993,9,14,18,10.6,-80.7,"tropical depression","-1",25,1008,NA,NA
"6941","Floyd",1993,9,10,12,46.5,-42.5,"hurricane","1",65,990,NA,NA
"6942","Floyd",1993,9,10,6,45.4,-48.3,"hurricane","1",65,990,NA,NA
"6943","Floyd",1993,9,10,0,43.8,-53.9,"hurricane","1",65,990,NA,NA
"6944","Floyd",1993,9,9,18,41.7,-58.3,"hurricane","1",65,990,NA,NA
"6945","Floyd",1993,9,9,12,39.3,-62.4,"tropical storm","0",50,997,NA,NA
"6946","Floyd",1993,9,9,6,37.5,-65.7,"tropical storm","0",40,1007,NA,NA
"6947","Floyd",1993,9,9,0,35.3,-67.8,"tropical storm","0",40,1009,NA,NA
"6948","Floyd",1993,9,8,18,33.2,-69.2,"tropical storm","0",40,1011,NA,NA
"6949","Floyd",1993,9,8,12,31,-69.8,"tropical storm","0",40,1012,NA,NA
"6950","Floyd",1993,9,8,6,29.4,-69.4,"tropical storm","0",45,1011,NA,NA
"6951","Floyd",1993,9,8,0,27.8,-68.9,"tropical storm","0",45,1009,NA,NA
"6952","Floyd",1993,9,7,18,26.2,-68.2,"tropical storm","0",40,1010,NA,NA
"6953","Floyd",1993,9,7,12,24.7,-67.5,"tropical depression","-1",25,1012,NA,NA
"6954","Emily",1993,9,6,6,39.3,-51.1,"tropical depression","-1",25,1013,NA,NA
"6955","Emily",1993,9,6,0,39,-53,"tropical depression","-1",25,1012,NA,NA
"6956","Emily",1993,9,5,18,38.7,-54.8,"tropical depression","-1",25,1011,NA,NA
"6957","Emily",1993,9,5,12,38,-55.7,"tropical depression","-1",25,1010,NA,NA
"6958","Emily",1993,9,5,6,37.4,-56.4,"tropical depression","-1",30,1009,NA,NA
"6959","Emily",1993,9,5,0,36.7,-56.9,"tropical depression","-1",30,1008,NA,NA
"6960","Emily",1993,9,4,18,36.1,-57.2,"tropical depression","-1",30,1006,NA,NA
"6961","Emily",1993,9,4,12,35.8,-57.5,"tropical storm","0",35,1001,NA,NA
"6962","Emily",1993,9,4,6,36,-57.6,"tropical storm","0",40,1002,NA,NA
"6963","Emily",1993,9,4,0,36.4,-57.6,"tropical storm","0",50,999,NA,NA
"6964","Emily",1993,9,3,18,36.9,-57.5,"tropical storm","0",60,994,NA,NA
"6965","Emily",1993,9,3,12,37.5,-57.7,"hurricane","1",70,985,NA,NA
"6966","Emily",1993,9,3,6,38.1,-58.3,"hurricane","1",75,979,NA,NA
"6967","Emily",1993,9,3,0,38.6,-59.6,"hurricane","1",80,975,NA,NA
"6968","Emily",1993,9,2,18,39,-61.4,"hurricane","2",85,974,NA,NA
"6969","Emily",1993,9,2,12,39.2,-63.6,"hurricane","2",90,973,NA,NA
"6970","Emily",1993,9,2,6,39.2,-66,"hurricane","2",90,972,NA,NA
"6971","Emily",1993,9,2,0,39,-68.5,"hurricane","2",90,971,NA,NA
"6972","Emily",1993,9,1,18,38.2,-70.7,"hurricane","2",90,969,NA,NA
"6973","Emily",1993,9,1,12,37.5,-72.7,"hurricane","2",95,965,NA,NA
"6974","Emily",1993,9,1,6,36.6,-74.4,"hurricane","3",100,962,NA,NA
"6975","Emily",1993,9,1,0,35.6,-74.9,"hurricane","3",100,960,NA,NA
"6976","Emily",1993,8,31,21,35.2,-75.1,"hurricane","3",100,961,NA,NA
"6977","Emily",1993,8,31,18,34.5,-75.2,"hurricane","3",100,962,NA,NA
"6978","Emily",1993,8,31,12,33.6,-74.7,"hurricane","2",95,965,NA,NA
"6979","Emily",1993,8,31,6,32.9,-73.8,"hurricane","2",85,970,NA,NA
"6980","Emily",1993,8,31,0,32.4,-73,"hurricane","1",80,972,NA,NA
"6981","Emily",1993,8,30,18,32,-72.2,"hurricane","1",75,974,NA,NA
"6982","Emily",1993,8,30,12,31.8,-71.4,"hurricane","1",75,975,NA,NA
"6983","Emily",1993,8,30,6,31.5,-70.8,"hurricane","1",70,976,NA,NA
"6984","Emily",1993,8,30,0,31.2,-70.2,"hurricane","1",70,977,NA,NA
"6985","Emily",1993,8,29,18,30.6,-69.7,"hurricane","1",70,978,NA,NA
"6986","Emily",1993,8,29,12,30,-69.2,"hurricane","1",70,979,NA,NA
"6987","Emily",1993,8,29,6,29.3,-68.8,"hurricane","1",70,978,NA,NA
"6988","Emily",1993,8,29,0,28.6,-68.2,"hurricane","1",70,973,NA,NA
"6989","Emily",1993,8,28,18,28,-67.6,"hurricane","1",75,976,NA,NA
"6990","Emily",1993,8,28,12,27.4,-66.9,"hurricane","1",75,981,NA,NA
"6991","Emily",1993,8,28,6,27,-66.1,"hurricane","1",75,982,NA,NA
"6992","Emily",1993,8,28,0,26.6,-65.2,"hurricane","1",75,981,NA,NA
"6993","Emily",1993,8,27,18,26.4,-64.4,"hurricane","1",65,982,NA,NA
"6994","Emily",1993,8,27,12,26.3,-63.5,"tropical storm","0",60,992,NA,NA
"6995","Emily",1993,8,27,6,26.4,-63,"tropical storm","0",60,997,NA,NA
"6996","Emily",1993,8,27,0,26.6,-62.4,"tropical storm","0",60,1000,NA,NA
"6997","Emily",1993,8,26,18,26.9,-61.7,"hurricane","1",65,1004,NA,NA
"6998","Emily",1993,8,26,12,27.4,-61.2,"tropical storm","0",60,1007,NA,NA
"6999","Emily",1993,8,26,6,27.9,-61,"tropical storm","0",55,1010,NA,NA
"7000","Emily",1993,8,26,0,28.3,-60.7,"tropical storm","0",45,1013,NA,NA
"7001","Emily",1993,8,25,18,28.2,-60.4,"tropical storm","0",40,1015,NA,NA
"7002","Emily",1993,8,25,12,28,-60.4,"tropical storm","0",35,1016,NA,NA
"7003","Emily",1993,8,25,6,27.9,-60.5,"tropical depression","-1",30,1017,NA,NA
"7004","Emily",1993,8,25,0,28,-60.3,"tropical depression","-1",30,1018,NA,NA
"7005","Emily",1993,8,24,18,27.6,-60,"tropical depression","-1",30,1019,NA,NA
"7006","Emily",1993,8,24,12,26.7,-59.5,"tropical depression","-1",30,1020,NA,NA
"7007","Emily",1993,8,24,6,25.4,-58.6,"tropical depression","-1",30,1020,NA,NA
"7008","Emily",1993,8,24,0,24.3,-57.8,"tropical depression","-1",30,1020,NA,NA
"7009","Emily",1993,8,23,18,23.2,-57.1,"tropical depression","-1",30,1020,NA,NA
"7010","Emily",1993,8,23,12,22.3,-56,"tropical depression","-1",30,1020,NA,NA
"7011","Emily",1993,8,23,6,21.3,-54.8,"tropical depression","-1",30,1020,NA,NA
"7012","Emily",1993,8,23,0,20.5,-53.6,"tropical depression","-1",30,1020,NA,NA
"7013","Emily",1993,8,22,18,19.9,-52.6,"tropical depression","-1",30,1020,NA,NA
"7014","AL011993",1993,6,2,6,27.8,-71.8,"tropical depression","-1",30,999,NA,NA
"7015","AL011993",1993,6,2,0,26.7,-74,"tropical depression","-1",30,999,NA,NA
"7016","AL011993",1993,6,1,18,26.1,-75.8,"tropical depression","-1",30,999,NA,NA
"7017","AL011993",1993,6,1,12,25.4,-77.5,"tropical depression","-1",30,999,NA,NA
"7018","AL011993",1993,6,1,6,24.5,-79,"tropical depression","-1",25,1000,NA,NA
"7019","AL011993",1993,6,1,0,23.2,-80.3,"tropical depression","-1",25,1000,NA,NA
"7020","AL011993",1993,5,31,18,22.3,-82,"tropical depression","-1",25,1002,NA,NA
"7021","AL011993",1993,5,31,12,21.5,-84,"tropical depression","-1",25,1003,NA,NA
"7022","AL081992",1992,10,1,12,27.6,-42.3,"tropical depression","-1",20,1015,NA,NA
"7023","AL081992",1992,10,1,6,26.4,-43.2,"tropical depression","-1",25,1012,NA,NA
"7024","AL081992",1992,10,1,0,25.4,-43.9,"tropical depression","-1",30,1011,NA,NA
"7025","Bonnie",1992,9,30,18,39,-24.2,"tropical storm","0",40,1002,NA,NA
"7026","AL081992",1992,9,30,18,24.4,-44.4,"tropical depression","-1",30,1010,NA,NA
"7027","Bonnie",1992,9,30,12,38.4,-26.4,"tropical storm","0",50,997,NA,NA
"7028","AL081992",1992,9,30,12,23.5,-44.8,"tropical depression","-1",30,1009,NA,NA
"7029","Bonnie",1992,9,30,6,37.3,-29.4,"tropical storm","0",55,995,NA,NA
"7030","AL081992",1992,9,30,6,22.5,-45.2,"tropical depression","-1",30,1008,NA,NA
"7031","Bonnie",1992,9,30,0,36.6,-32.1,"tropical storm","0",55,995,NA,NA
"7032","AL081992",1992,9,30,0,21.5,-45.3,"tropical depression","-1",30,1009,NA,NA
"7033","Bonnie",1992,9,29,18,36.1,-34.8,"tropical storm","0",55,995,NA,NA
"7034","AL081992",1992,9,29,18,20.5,-45.4,"tropical depression","-1",30,1010,NA,NA
"7035","Bonnie",1992,9,29,12,35.5,-36.6,"tropical storm","0",55,994,NA,NA
"7036","AL081992",1992,9,29,12,19.8,-45.6,"tropical depression","-1",30,1009,NA,NA
"7037","Bonnie",1992,9,29,6,35.2,-37.6,"tropical storm","0",60,993,NA,NA
"7038","AL081992",1992,9,29,6,19.2,-45.9,"tropical depression","-1",30,1010,NA,NA
"7039","Bonnie",1992,9,29,0,35,-38.5,"tropical storm","0",60,992,NA,NA
"7040","AL081992",1992,9,29,0,18.6,-46.2,"tropical depression","-1",30,1011,NA,NA
"7041","Bonnie",1992,9,28,18,34.5,-39.8,"tropical storm","0",60,992,NA,NA
"7042","AL081992",1992,9,28,18,18,-46.5,"tropical depression","-1",25,1012,NA,NA
"7043","Bonnie",1992,9,28,12,33.9,-41,"tropical storm","0",60,993,NA,NA
"7044","AL081992",1992,9,28,12,17.2,-46.9,"tropical depression","-1",25,1013,NA,NA
"7045","Bonnie",1992,9,28,6,33.4,-42,"tropical storm","0",55,994,NA,NA
"7046","AL081992",1992,9,28,6,16.2,-46.9,"tropical depression","-1",25,1012,NA,NA
"7047","Bonnie",1992,9,28,0,33.1,-43,"tropical storm","0",50,996,NA,NA
"7048","AL081992",1992,9,28,0,15.4,-46.4,"tropical depression","-1",30,1011,NA,NA
"7049","Bonnie",1992,9,27,18,33,-44,"tropical storm","0",45,999,NA,NA
"7050","AL081992",1992,9,27,18,14.7,-45.8,"tropical depression","-1",30,1010,NA,NA
"7051","Bonnie",1992,9,27,12,33,-45.4,"tropical storm","0",40,1001,NA,NA
"7052","Charley",1992,9,27,12,39,-26.3,"tropical storm","0",55,981,NA,NA
"7053","AL081992",1992,9,27,12,14.1,-45.1,"tropical depression","-1",30,1009,NA,NA
"7054","Bonnie",1992,9,27,6,33.1,-46.9,"tropical storm","0",40,1003,NA,NA
"7055","Charley",1992,9,27,6,38,-28,"tropical storm","0",55,980,NA,NA
"7056","AL081992",1992,9,27,6,13.4,-44.2,"tropical depression","-1",30,1010,NA,NA
"7057","Bonnie",1992,9,27,0,33.2,-48.4,"tropical storm","0",35,1005,NA,NA
"7058","Charley",1992,9,27,0,37.2,-29.4,"tropical storm","0",60,980,NA,NA
"7059","AL081992",1992,9,27,0,12.8,-43.1,"tropical depression","-1",30,1011,NA,NA
"7060","Bonnie",1992,9,26,18,33.3,-49.9,"tropical storm","0",35,1006,NA,NA
"7061","Charley",1992,9,26,18,36.6,-30.6,"hurricane","1",65,980,NA,NA
"7062","AL081992",1992,9,26,18,12.3,-41.9,"tropical depression","-1",25,1012,NA,NA
"7063","Bonnie",1992,9,26,12,33.8,-50.8,"tropical depression","-1",30,1008,NA,NA
"7064","Charley",1992,9,26,12,36.3,-31.5,"hurricane","1",65,980,NA,NA
"7065","Danielle",1992,9,26,12,40.5,-76.5,"tropical depression","-1",25,1014,NA,NA
"7066","AL081992",1992,9,26,12,11.8,-40.7,"tropical depression","-1",25,1013,NA,NA
"7067","Bonnie",1992,9,26,6,34.1,-51.3,"tropical depression","-1",30,1009,NA,NA
"7068","Charley",1992,9,26,6,36.1,-32.3,"hurricane","1",65,980,NA,NA
"7069","Danielle",1992,9,26,6,39.6,-75.9,"tropical storm","0",35,1010,NA,NA
"7070","AL081992",1992,9,26,6,11.5,-39.2,"tropical depression","-1",25,1012,NA,NA
"7071","Bonnie",1992,9,26,0,34.6,-51.7,"tropical depression","-1",30,1009,NA,NA
"7072","Charley",1992,9,26,0,35.9,-32.8,"hurricane","1",70,979,NA,NA
"7073","Danielle",1992,9,26,0,38.3,-75.6,"tropical storm","0",40,1008,NA,NA
"7074","AL081992",1992,9,26,0,11.2,-37.7,"tropical depression","-1",30,1011,NA,NA
"7075","Danielle",1992,9,25,22,37.8,-75.5,"tropical storm","0",55,1007,NA,NA
"7076","Bonnie",1992,9,25,18,35.1,-51.8,"tropical storm","0",35,1007,NA,NA
"7077","Charley",1992,9,25,18,35.9,-33.2,"hurricane","1",75,976,NA,NA
"7078","Danielle",1992,9,25,18,37,-75.4,"tropical storm","0",55,1007,NA,NA
"7079","AL081992",1992,9,25,18,11.1,-36.2,"tropical depression","-1",30,1011,NA,NA
"7080","Bonnie",1992,9,25,12,35.7,-51.8,"tropical storm","0",40,1005,NA,NA
"7081","Charley",1992,9,25,12,35.9,-33.4,"hurricane","2",85,973,NA,NA
"7082","Danielle",1992,9,25,12,35.9,-75.2,"tropical storm","0",55,1001,NA,NA
"7083","AL081992",1992,9,25,12,11,-34.7,"tropical depression","-1",25,1012,NA,NA
"7084","Bonnie",1992,9,25,6,36.3,-51.8,"tropical storm","0",45,1000,NA,NA
"7085","Charley",1992,9,25,6,36,-33.6,"hurricane","2",90,970,NA,NA
"7086","Danielle",1992,9,25,6,34.9,-74.8,"tropical storm","0",45,1004,NA,NA
"7087","Bonnie",1992,9,25,0,36.8,-51.8,"tropical storm","0",55,995,NA,NA
"7088","Charley",1992,9,25,0,36.1,-33.8,"hurricane","2",95,967,NA,NA
"7089","Danielle",1992,9,25,0,34.3,-74.3,"tropical storm","0",45,1004,NA,NA
"7090","Bonnie",1992,9,24,18,37.2,-51.5,"tropical storm","0",60,995,NA,NA
"7091","Charley",1992,9,24,18,36.1,-34.1,"hurricane","2",95,965,NA,NA
"7092","Danielle",1992,9,24,18,34.1,-73.8,"tropical storm","0",40,1005,NA,NA
"7093","Bonnie",1992,9,24,12,37.4,-51.4,"hurricane","1",65,987,NA,NA
"7094","Charley",1992,9,24,12,36,-34.3,"hurricane","2",90,967,NA,NA
"7095","Danielle",1992,9,24,12,33.9,-73.3,"tropical storm","0",40,1005,NA,NA
"7096","Bonnie",1992,9,24,6,37.5,-51.2,"hurricane","1",70,983,NA,NA
"7097","Charley",1992,9,24,6,35.8,-34.5,"hurricane","2",90,970,NA,NA
"7098","Danielle",1992,9,24,6,33.8,-73.1,"tropical storm","0",40,1005,NA,NA
"7099","Bonnie",1992,9,24,0,37.5,-51.1,"hurricane","1",75,979,NA,NA
"7100","Charley",1992,9,24,0,35.6,-34.6,"hurricane","2",85,975,NA,NA
"7101","Danielle",1992,9,24,0,34,-73,"tropical storm","0",40,1006,NA,NA
"7102","Bonnie",1992,9,23,18,37.5,-51,"hurricane","1",80,977,NA,NA
"7103","Charley",1992,9,23,18,35.2,-34.6,"hurricane","1",75,981,NA,NA
"7104","Danielle",1992,9,23,18,34.3,-73.1,"tropical storm","0",40,1006,NA,NA
"7105","Bonnie",1992,9,23,12,37.6,-50.8,"hurricane","2",85,974,NA,NA
"7106","Charley",1992,9,23,12,34.7,-34.5,"hurricane","1",65,987,NA,NA
"7107","Danielle",1992,9,23,12,34.3,-73.2,"tropical storm","0",40,1005,NA,NA
"7108","Bonnie",1992,9,23,6,37.6,-50.7,"hurricane","2",85,972,NA,NA
"7109","Charley",1992,9,23,6,34.1,-34.4,"tropical storm","0",60,991,NA,NA
"7110","Danielle",1992,9,23,6,34.1,-73.5,"tropical storm","0",45,1005,NA,NA
"7111","Bonnie",1992,9,23,0,37.7,-50.7,"hurricane","2",90,970,NA,NA
"7112","Charley",1992,9,23,0,33.4,-34.2,"tropical storm","0",55,995,NA,NA
"7113","Danielle",1992,9,23,0,33.6,-73.8,"tropical storm","0",45,1005,NA,NA
"7114","Bonnie",1992,9,22,18,37.8,-50.9,"hurricane","2",90,969,NA,NA
"7115","Charley",1992,9,22,18,32.5,-34,"tropical storm","0",45,1000,NA,NA
"7116","Danielle",1992,9,22,18,32.8,-74.2,"tropical storm","0",45,1006,NA,NA
"7117","Bonnie",1992,9,22,12,37.8,-51,"hurricane","2",90,968,NA,NA
"7118","Charley",1992,9,22,12,31.6,-34,"tropical storm","0",35,1005,NA,NA
"7119","Danielle",1992,9,22,12,32.5,-74.6,"tropical depression","-1",30,1009,NA,NA
"7120","Bonnie",1992,9,22,6,37.7,-51.2,"hurricane","2",95,967,NA,NA
"7121","Charley",1992,9,22,6,30.9,-33.8,"tropical depression","-1",30,1009,NA,NA
"7122","Bonnie",1992,9,22,0,37.7,-51.5,"hurricane","2",95,966,NA,NA
"7123","Charley",1992,9,22,0,30.3,-33.6,"tropical depression","-1",30,1011,NA,NA
"7124","Bonnie",1992,9,21,18,37.5,-52.3,"hurricane","2",95,965,NA,NA
"7125","Charley",1992,9,21,18,30,-33,"tropical depression","-1",25,1012,NA,NA
"7126","Bonnie",1992,9,21,12,37.3,-53,"hurricane","2",90,968,NA,NA
"7127","Bonnie",1992,9,21,6,37.2,-53.8,"hurricane","2",90,970,NA,NA
"7128","Bonnie",1992,9,21,0,37,-54.6,"hurricane","2",90,972,NA,NA
"7129","Bonnie",1992,9,20,18,36.8,-55.5,"hurricane","2",85,973,NA,NA
"7130","Bonnie",1992,9,20,12,36.5,-56,"hurricane","2",85,974,NA,NA
"7131","Bonnie",1992,9,20,6,36.1,-56.2,"hurricane","2",85,973,NA,NA
"7132","Bonnie",1992,9,20,0,35.6,-56.6,"hurricane","2",90,970,NA,NA
"7133","Bonnie",1992,9,19,18,35.2,-56.8,"hurricane","2",90,970,NA,NA
"7134","Bonnie",1992,9,19,12,34.7,-57.1,"hurricane","2",85,973,NA,NA
"7135","Bonnie",1992,9,19,6,34.4,-57.4,"hurricane","1",80,976,NA,NA
"7136","Bonnie",1992,9,19,0,34.2,-57.8,"hurricane","1",75,980,NA,NA
"7137","Bonnie",1992,9,18,18,34.3,-58.1,"hurricane","1",65,988,NA,NA
"7138","Bonnie",1992,9,18,12,34,-57.9,"tropical storm","0",45,1000,NA,NA
"7139","Bonnie",1992,9,18,6,33.7,-58,"tropical storm","0",35,1005,NA,NA
"7140","Bonnie",1992,9,18,0,33.5,-58.3,"tropical depression","-1",30,1008,NA,NA
"7141","Bonnie",1992,9,17,18,33.8,-59,"tropical depression","-1",30,1009,NA,NA
"7142","Andrew",1992,8,28,6,35.4,-84,"tropical depression","-1",20,1000,NA,NA
"7143","Andrew",1992,8,28,0,34.4,-86.7,"tropical depression","-1",20,1000,NA,NA
"7144","Andrew",1992,8,27,18,33.6,-88.4,"tropical depression","-1",25,999,NA,NA
"7145","Andrew",1992,8,27,12,32.8,-89.6,"tropical depression","-1",30,998,NA,NA
"7146","Andrew",1992,8,27,6,32.1,-90.5,"tropical depression","-1",30,997,NA,NA
"7147","Andrew",1992,8,27,0,31.5,-91.1,"tropical storm","0",35,995,NA,NA
"7148","Andrew",1992,8,26,18,30.9,-91.6,"tropical storm","0",50,991,NA,NA
"7149","Andrew",1992,8,26,12,30.1,-91.7,"hurricane","1",80,973,NA,NA
"7150","Andrew",1992,8,26,8,29.6,-91.5,"hurricane","3",100,956,NA,NA
"7151","Andrew",1992,8,26,6,29.2,-91.3,"hurricane","4",120,955,NA,NA
"7152","Andrew",1992,8,26,0,28.5,-90.5,"hurricane","4",125,937,NA,NA
"7153","Andrew",1992,8,25,18,27.8,-89.6,"hurricane","4",125,941,NA,NA
"7154","Andrew",1992,8,25,12,27.2,-88.2,"hurricane","4",120,946,NA,NA
"7155","Andrew",1992,8,25,6,26.6,-86.7,"hurricane","4",115,948,NA,NA
"7156","Andrew",1992,8,25,0,26.2,-85,"hurricane","4",115,943,NA,NA
"7157","Andrew",1992,8,24,18,25.8,-83.1,"hurricane","4",115,947,NA,NA
"7158","Andrew",1992,8,24,12,25.6,-81.2,"hurricane","4",115,951,NA,NA
"7159","Andrew",1992,8,24,9,25.5,-80.3,"hurricane","5",145,922,NA,NA
"7160","Andrew",1992,8,24,8,25.5,-80.2,"hurricane","5",145,926,NA,NA
"7161","Andrew",1992,8,24,6,25.4,-79.3,"hurricane","4",130,937,NA,NA
"7162","Andrew",1992,8,24,1,25.4,-77.8,"hurricane","4",130,931,NA,NA
"7163","Andrew",1992,8,24,0,25.4,-77.5,"hurricane","4",125,930,NA,NA
"7164","Andrew",1992,8,23,21,25.4,-76.6,"hurricane","5",140,923,NA,NA
"7165","Andrew",1992,8,23,18,25.4,-75.8,"hurricane","5",150,922,NA,NA
"7166","Andrew",1992,8,23,12,25.4,-74.2,"hurricane","5",145,933,NA,NA
"7167","Andrew",1992,8,23,6,25.5,-72.5,"hurricane","4",130,947,NA,NA
"7168","Andrew",1992,8,23,0,25.6,-71.1,"hurricane","3",110,961,NA,NA
"7169","Andrew",1992,8,22,18,25.7,-69.7,"hurricane","2",95,969,NA,NA
"7170","Andrew",1992,8,22,12,25.8,-68.3,"hurricane","1",80,981,NA,NA
"7171","Andrew",1992,8,22,6,25.6,-67,"hurricane","1",65,994,NA,NA
"7172","Andrew",1992,8,22,0,25.3,-65.9,"tropical storm","0",55,1000,NA,NA
"7173","Andrew",1992,8,21,18,24.8,-64.9,"tropical storm","0",50,1004,NA,NA
"7174","Andrew",1992,8,21,12,24.4,-64.2,"tropical storm","0",50,1007,NA,NA
"7175","Andrew",1992,8,21,6,23.9,-63.3,"tropical storm","0",45,1010,NA,NA
"7176","Andrew",1992,8,21,0,23.2,-62.4,"tropical storm","0",45,1014,NA,NA
"7177","Andrew",1992,8,20,18,22.5,-61.5,"tropical storm","0",40,1014,NA,NA
"7178","Andrew",1992,8,20,12,21.7,-60.7,"tropical storm","0",40,1015,NA,NA
"7179","Andrew",1992,8,20,6,20.7,-60,"tropical storm","0",40,1013,NA,NA
"7180","Andrew",1992,8,20,0,19.8,-59.3,"tropical storm","0",40,1011,NA,NA
"7181","Andrew",1992,8,19,18,18.8,-58.3,"tropical storm","0",45,1007,NA,NA
"7182","Andrew",1992,8,19,12,18,-56.9,"tropical storm","0",45,1005,NA,NA
"7183","Andrew",1992,8,19,6,17.2,-55.3,"tropical storm","0",45,1002,NA,NA
"7184","Andrew",1992,8,19,0,16.3,-53.5,"tropical storm","0",45,1001,NA,NA
"7185","Andrew",1992,8,18,18,15.4,-51.8,"tropical storm","0",45,1000,NA,NA
"7186","Andrew",1992,8,18,12,14.6,-49.9,"tropical storm","0",45,1000,NA,NA
"7187","Andrew",1992,8,18,6,14.1,-48,"tropical storm","0",45,1001,NA,NA
"7188","Andrew",1992,8,18,0,13.6,-46.2,"tropical storm","0",40,1002,NA,NA
"7189","Andrew",1992,8,17,18,13.1,-44.2,"tropical storm","0",35,1003,NA,NA
"7190","Andrew",1992,8,17,12,12.3,-42,"tropical storm","0",35,1006,NA,NA
"7191","Andrew",1992,8,17,6,11.7,-39.6,"tropical depression","-1",30,1008,NA,NA
"7192","Andrew",1992,8,17,0,11.2,-37.4,"tropical depression","-1",30,1009,NA,NA
"7193","Andrew",1992,8,16,18,10.8,-35.5,"tropical depression","-1",25,1010,NA,NA
"7194","AL031992",1992,7,26,12,31.2,-58,"tropical depression","-1",20,1016,NA,NA
"7195","AL031992",1992,7,26,6,30.8,-59.9,"tropical depression","-1",25,1016,NA,NA
